Ligand,Binding Affinity,rmsd/ub, rmsd/lb
refine_model252_ZINC95486021_uff_E=534.05,-4.3,4.098,2.107
refine_model252_ZINC95486079_uff_E=517.89,-7.1,8.392,2.107
refine_model252_ZINC95486137_uff_E=503.18,-6.7,2.479,2.107
refine_model252_ZINC95486287_uff_E=363.19,-5.5,3.214,2.107
refine_model252_ZINC95485971_uff_E=281.40,-5.7,3.89,2.109
refine_model252_ZINC95486377_uff_E=630.92,-5.1,8.791,2.11
refine_model252_ZINC95485883_uff_E=177.25,-5.3,2.408,2.111
refine_model252_ZINC03594643_uff_E=1043.76,-5.2,3.15,2.112
refine_model252_ZINC35941652_uff_E=277.38,-6.5,3.939,2.112
refine_model252_ZINC34165799_uff_E=331.80,-4.7,7.437,2.113
refine_model252_ZINC95486147_uff_E=3213.22,-5.0,7.132,2.113
refine_model252_ZINC01597393_uff_E=713.80,-6.1,2.968,2.114
refine_model252_ZINC14645872_uff_E=536.36,-5.9,7.052,2.114
refine_model252_ZINC33857007_uff_E=520.13,-4.0,3.715,2.115
refine_model252_ZINC95486015_uff_E=531.61,-3.9,3.614,2.115
refine_model252_ZINC95486328_uff_E=637.70,-5.1,3.18,2.115
refine_model252_ZINC14645892_uff_E=483.79,-4.6,3.305,2.116
refine_model252_ZINC14645876_uff_E=399.41,-4.8,7.459,2.117
refine_model252_ZINC13359138_uff_E=522.24,-3.7,3.631,2.118
refine_model252_ZINC13480351_uff_E=340.01,-6.8,8.21,2.118
refine_model252_ZINC95486366_uff_E=461.72,-5.7,3.906,2.118
refine_model252_ZINC03830747_uff_E=462.37,-6.0,9.474,2.119
refine_model252_ZINC05495493_uff_E=482.64,-5.3,6.309,2.119
refine_model252_ZINC05783606_uff_E=353.42,-4.4,6.49,2.12
refine_model252_ZINC95486064_uff_E=855.70,-4.1,3.9,2.12
refine_model252_ZINC01663629_uff_E=252.58,-5.7,3.574,2.122
refine_model252_ZINC06523722_uff_E=263.04,-5.2,3.372,2.123
refine_model252_ZINC13282986_uff_E=454.67,-4.6,4.992,2.123
refine_model252_ZINC95485897_uff_E=284.96,-4.9,3.901,2.123
refine_model252_ZINC01697403_uff_E=43.65,-3.7,4.005,2.124
refine_model252_ZINC14644461_uff_E=313.95,-5.2,7.035,2.124
refine_model252_ZINC28373262_uff_E=176.43,-5.1,2.501,2.124
refine_model252_ZINC39560214_uff_E=1237.35,-4.1,8.681,2.124
refine_model252_ZINC95486324_uff_E=450.71,-5.0,8.902,2.124
refine_model252_ZINC14826756_uff_E=551.21,-3.8,2.383,2.125
refine_model252_ZINC95485987_uff_E=303.71,-6.2,2.903,2.125
refine_model252_ZINC01635104_uff_E=576.17,-4.0,3.439,2.126
refine_model252_ZINC03860433_uff_E=326.21,-5.1,4.337,2.126
refine_model252_ZINC95486107_uff_E=922.87,-5.4,3.511,2.126
refine_model252_ZINC95486136_uff_E=234.07,-5.5,7.119,2.126
refine_model252_ZINC95486287_uff_E=363.19,-5.1,2.5,2.126
refine_model252_ZINC95486030_uff_E=610.51,-3.4,2.922,2.127
refine_model252_ZINC03871358_uff_E=236.09,-5.8,7.789,2.128
refine_model252_ZINC15250727_uff_E=453.73,-5.2,3.904,2.128
refine_model252_ZINC73166841_uff_E=212.40,-3.7,2.99,2.128
refine_model252_ZINC95486288_uff_E=532.04,-2.6,5.695,2.128
refine_model252_ZINC28254002_uff_E=220.78,-4.6,3.392,2.129
refine_model252_ZINC95485915_uff_E=296.59,-5.5,7.449,2.129
refine_model252_ZINC95486146_uff_E=1981.12,-5.4,7.08,2.129
refine_model252_ZINC95486234_uff_E=503.72,-4.7,8.752,2.129
refine_model252_ZINC03873071_uff_E=138.97,-5.0,3.561,2.13
refine_model252_ZINC95486031_uff_E=523.57,-4.5,4.738,2.13
refine_model252_ZINC95486328_uff_E=637.70,-4.8,8.174,2.13
refine_model252_ZINC05839739_uff_E=622.43,-4.3,6.026,2.131
refine_model252_ZINC53229570_uff_E=713.23,-3.9,5.342,2.131
refine_model252_ZINC14826764_uff_E=516.89,-5.2,8.326,2.132
refine_model252_ZINC95486219_uff_E=704.90,-2.2,3.182,2.132
refine_model252_ZINC03978133_uff_E=1082.61,-3.4,7.333,2.133
refine_model252_ZINC95486050_uff_E=388.95,-6.8,8.07,2.133
refine_model252_ZINC95486133_uff_E=1958.94,-4.4,3.114,2.133
refine_model252_ZINC95486180_uff_E=910.59,-2.1,7.803,2.133
refine_model252_ZINC95486221_uff_E=790.09,-4.9,4.205,2.134
refine_model252_ZINC95486284_uff_E=404.95,-5.1,3.742,2.134
refine_model252_ZINC04098287_uff_E=343.60,-3.9,3.831,2.135
refine_model252_ZINC24554044_uff_E=283.36,-4.4,3.019,2.135
refine_model252_ZINC95485962_uff_E=1036.09,-0.8,7.283,2.135
refine_model252_ZINC95486376_uff_E=1113.50,10.0,10.469,2.135
refine_model252_ZINC95485886_uff_E=827.93,-3.1,9.626,2.136
refine_model252_ZINC00900182_uff_E=663.20,-4.9,2.445,2.137
refine_model252_ZINC04824380_uff_E=434.07,-4.2,6.549,2.137
refine_model252_ZINC95485970_uff_E=426.56,-3.0,6.505,2.137
refine_model252_ZINC95486092_uff_E=1049.98,-4.7,8.951,2.137
refine_model252_ZINC95486121_uff_E=697.08,-4.2,3.898,2.137
refine_model252_ZINC95486282_uff_E=425.78,-5.1,2.384,2.137
refine_model252_ZINC13393282_uff_E=418.51,-6.0,4.191,2.138
refine_model252_ZINC13480800_uff_E=457.69,-5.9,8.771,2.139
refine_model252_ZINC95486145_uff_E=1936.69,-4.7,3.933,2.139
refine_model252_ZINC14490613_uff_E=379.22,-3.8,3.898,2.14
refine_model252_ZINC95486031_uff_E=523.57,-4.7,4.28,2.14
refine_model252_ZINC13311972_uff_E=500.65,-4.6,2.818,2.141
refine_model252_ZINC14727623_uff_E=408.95,-4.3,7.237,2.141
refine_model252_ZINC14758411_uff_E=267.49,-5.5,7.268,2.141
refine_model252_ZINC15217320_uff_E=527.38,-3.0,5.059,2.141
refine_model252_ZINC95486029_uff_E=380.44,-4.5,6.008,2.141
refine_model252_ZINC95486350_uff_E=472.92,-4.9,5.968,2.141
refine_model252_ZINC00035525_uff_E=518.02,-4.5,3.414,2.142
refine_model252_ZINC40393112_uff_E=514.16,-3.4,3.369,2.143
refine_model252_ZINC95486147_uff_E=3213.22,-3.7,6.842,2.143
refine_model252_ZINC00900182_uff_E=663.20,-4.9,5.606,2.144
refine_model252_ZINC04824380_uff_E=434.07,-4.5,6.042,2.144
refine_model252_ZINC95486014_uff_E=515.27,-4.9,4.182,2.146
refine_model252_ZINC95486349_uff_E=706.70,-4.6,9.541,2.146
refine_model252_ZINC05839739_uff_E=622.43,-5.6,4.572,2.147
refine_model252_ZINC95486031_uff_E=523.57,-4.8,4.359,2.147
refine_model252_ZINC95486077_uff_E=474.23,-7.2,4.22,2.147
refine_model252_ZINC95486316_uff_E=469.19,-5.4,3.669,2.147
refine_model252_ZINC04096339_uff_E=207.40,-4.5,5.183,2.148
refine_model252_ZINC13411309_uff_E=651.35,-4.8,6.158,2.148
refine_model252_ZINC95486093_uff_E=399.09,-4.8,3.788,2.148
refine_model252_ZINC95486234_uff_E=503.72,-5.0,8.152,2.148
refine_model252_ZINC00900182_uff_E=663.20,-4.8,3.417,2.149
refine_model252_ZINC95485902_uff_E=310.86,-5.4,3.153,2.149
refine_model252_ZINC95486163_uff_E=532.66,-2.6,6.946,2.149
refine_model252_ZINC95486100_uff_E=441.88,-4.2,4.609,2.15
refine_model252_ZINC95486176_uff_E=2493.55,3.1,7.97,2.15
refine_model252_ZINC14441498_uff_E=540.06,-4.3,3.383,2.151
refine_model252_ZINC95486157_uff_E=313.11,-4.7,6.023,2.151
refine_model252_ZINC95486241_uff_E=1230.40,1.6,8.315,2.151
refine_model252_ZINC95486246_uff_E=822.39,-5.6,3.126,2.151
refine_model252_ZINC14441502_uff_E=460.12,-5.4,8.675,2.152
refine_model252_ZINC14819779_uff_E=344.34,-4.8,6.29,2.152
refine_model252_ZINC00608186_uff_E=457.76,-5.2,8.692,2.153
refine_model252_ZINC13382495_uff_E=480.07,-3.7,2.922,2.153
refine_model252_ZINC14504006_uff_E=419.65,-4.6,3.997,2.153
refine_model252_ZINC06523722_uff_E=263.04,-4.8,3.044,2.154
refine_model252_ZINC38658035_uff_E=385.54,-4.8,9.405,2.154
refine_model252_ZINC95486057_uff_E=1836.68,-4.8,6.661,2.154
refine_model252_ZINC13359262_uff_E=589.11,-2.7,7.38,2.156
refine_model252_ZINC95485990_uff_E=594.14,-6.0,3.138,2.156
refine_model252_ZINC95486048_uff_E=263.51,-6.3,3.065,2.156
refine_model252_ZINC95486283_uff_E=370.73,-5.1,2.443,2.156
refine_model252_ZINC13386152_uff_E=63.14,-4.7,2.91,2.157
refine_model252_ZINC95486122_uff_E=678.15,-5.5,3.658,2.157
refine_model252_ZINC95486325_uff_E=511.30,-5.6,8.515,2.157
refine_model252_ZINC95485910_uff_E=423.82,-5.0,8.099,2.158
refine_model252_ZINC95486284_uff_E=404.95,-5.1,2.378,2.158
refine_model252_ZINC00113319_uff_E=477.92,-4.3,3.097,2.159
refine_model252_ZINC85948413_uff_E=515.65,-2.1,8.379,2.159
refine_model252_ZINC95485942_uff_E=2346.92,-2.3,7.994,2.159
refine_model252_ZINC95486298_uff_E=449.87,-2.5,4.058,2.159
refine_model252_ZINC95486179_uff_E=2521.44,1.5,7.085,2.16
refine_model252_ZINC00608186_uff_E=457.76,-5.6,8.209,2.161
refine_model252_ZINC14826743_uff_E=611.10,-3.7,2.93,2.161
refine_model252_ZINC95486173_uff_E=746.37,-4.6,4.228,2.161
refine_model252_ZINC33963863_uff_E=292.37,-5.1,4.047,2.162
refine_model252_ZINC14613040_uff_E=609.48,-4.2,3.159,2.163
refine_model252_ZINC43121107_uff_E=287.68,-6.8,3.673,2.163
refine_model252_ZINC95485921_uff_E=286.20,-4.9,5.403,2.163
refine_model252_ZINC95486014_uff_E=515.27,-5.9,8.495,2.163
refine_model252_ZINC95486186_uff_E=377.15,-5.4,3.577,2.163
refine_model252_ZINC05854599_uff_E=550.29,-6.6,3.497,2.164
refine_model252_ZINC14825190_uff_E=504.41,-3.4,3.023,2.164
refine_model252_ZINC95485944_uff_E=1024.07,-4.5,4.136,2.164
refine_model252_ZINC95486331_uff_E=611.74,-3.7,8.966,2.164
refine_model252_ZINC14642643_uff_E=330.99,-4.6,8.373,2.165
refine_model252_ZINC14826743_uff_E=611.10,-5.7,7.88,2.165
refine_model252_ZINC13537539_uff_E=585.45,-5.4,4.44,2.166
refine_model252_ZINC95485884_uff_E=245.92,-5.8,6.773,2.166
refine_model252_ZINC95486051_uff_E=440.22,-4.2,8.004,2.166
refine_model252_ZINC95486078_uff_E=556.17,-6.6,8.579,2.166
refine_model252_ZINC95486302_uff_E=809.80,-4.1,3.39,2.166
refine_model252_ZINC03830747_uff_E=462.37,-5.1,2.549,2.167
refine_model252_ZINC95486099_uff_E=441.74,-4.3,5.022,2.167
refine_model252_ZINC05495493_uff_E=482.64,-4.5,3.084,2.168
refine_model252_ZINC95486132_uff_E=891.97,-1.2,4.706,2.168
refine_model252_ZINC00035525_uff_E=518.02,-4.8,5.782,2.169
refine_model252_ZINC95486069_uff_E=549.55,-5.3,4.38,2.169
refine_model252_ZINC95486345_uff_E=487.63,-1.8,2.793,2.169
refine_model252_ZINC95485935_uff_E=1980.09,-4.3,7.671,2.17
refine_model252_ZINC95485893_uff_E=362.35,-6.5,7.929,2.171
refine_model252_ZINC95485992_uff_E=350.39,-6.3,3.9,2.171
refine_model252_ZINC95486265_uff_E=249.15,-6.0,3.198,2.171
refine_model252_ZINC33832344_uff_E=610.34,-4.3,5.842,2.172
refine_model252_ZINC77257204_uff_E=573.64,-3.5,8.97,2.172
refine_model252_ZINC95486081_uff_E=313.97,-6.6,4.191,2.174
refine_model252_ZINC95486189_uff_E=441.26,-3.4,3.43,2.174
refine_model252_ZINC95485935_uff_E=1980.09,-4.7,7.452,2.175
refine_model252_ZINC95486184_uff_E=736.87,1.7,4.567,2.175
refine_model252_ZINC95486201_uff_E=625.81,-3.4,8.722,2.175
refine_model252_ZINC14644461_uff_E=313.95,-5.2,2.815,2.176
refine_model252_ZINC05854400_uff_E=349.45,-5.3,5.077,2.178
refine_model252_ZINC95486277_uff_E=1044.65,3.9,4.19,2.178
refine_model252_ZINC95486283_uff_E=370.73,-5.4,6.931,2.178
refine_model252_ZINC14645890_uff_E=423.60,-4.6,3.703,2.179
refine_model252_ZINC95485884_uff_E=245.92,-5.4,7.121,2.179
refine_model252_ZINC95486115_uff_E=2946.06,10.1,5.31,2.179
refine_model252_ZINC95486171_uff_E=300.62,-6.1,7.201,2.179
refine_model252_ZINC95486177_uff_E=2562.89,2.2,7.883,2.179
refine_model252_ZINC95486213_uff_E=179.06,-4.9,4.169,2.179
refine_model252_ZINC14644461_uff_E=313.95,-5.1,6.835,2.18
refine_model252_ZINC95486234_uff_E=503.72,-4.3,3.95,2.18
refine_model252_ZINC95486325_uff_E=511.30,-5.7,8.606,2.181
refine_model252_ZINC14826764_uff_E=516.89,-3.4,8.531,2.182
refine_model252_ZINC95486213_uff_E=179.06,-5.0,4.28,2.182
refine_model252_ZINC95486301_uff_E=890.17,-3.4,6.468,2.182
refine_model252_ZINC95486040_uff_E=1861.50,-3.6,7.402,2.183
refine_model252_ZINC95486022_uff_E=451.45,-5.4,4.109,2.184
refine_model252_ZINC95486068_uff_E=584.17,-5.7,7.176,2.185
refine_model252_ZINC00058187_uff_E=127.36,-5.0,4.766,2.186
refine_model252_ZINC03871576_uff_E=219.30,-6.0,7.755,2.186
refine_model252_ZINC04824380_uff_E=434.07,-4.7,5.548,2.186
refine_model252_ZINC05783606_uff_E=353.42,-5.0,5.516,2.186
refine_model252_ZINC05962585_uff_E=168.49,-5.8,3.813,2.186
refine_model252_ZINC13480800_uff_E=507.50,-6.0,8.382,2.186
refine_model252_ZINC34181679_uff_E=111.08,-5.2,3.077,2.186
refine_model252_ZINC00057731_uff_E=408.56,-5.1,2.574,2.187
refine_model252_ZINC03830747_uff_E=462.37,-4.3,9.726,2.187
refine_model252_ZINC14819779_uff_E=344.34,-5.8,3.091,2.187
refine_model252_ZINC95486280_uff_E=516.58,-4.5,3.587,2.187
refine_model252_ZINC95486138_uff_E=1027.12,-0.7,3.355,2.188
refine_model252_ZINC95486187_uff_E=402.26,-3.4,3.34,2.188
refine_model252_ZINC95486116_uff_E=2922.96,-3.0,8.476,2.189
refine_model252_ZINC95486213_uff_E=179.06,-5.1,7.55,2.189
refine_model252_ZINC95486247_uff_E=915.90,-2.9,3.271,2.189
refine_model252_ZINC18157343_uff_E=164.71,-4.6,2.771,2.191
refine_model252_ZINC95486288_uff_E=532.04,-3.4,2.842,2.191
refine_model252_ZINC95486011_uff_E=532.86,-3.3,3.93,2.192
refine_model252_ZINC95486290_uff_E=472.64,-2.3,6.081,2.192
refine_model252_ZINC02026346_uff_E=443.77,-5.4,8.38,2.193
refine_model252_ZINC14441502_uff_E=460.12,-4.5,8.753,2.193
refine_model252_ZINC95486283_uff_E=370.73,-3.2,4.043,2.193
refine_model252_ZINC95486313_uff_E=589.03,-1.6,5.6,2.193
refine_model252_ZINC95486249_uff_E=690.00,-5.8,4.4,2.194
refine_model252_ZINC95486157_uff_E=313.11,-4.6,6.545,2.195
refine_model252_ZINC05430812_uff_E=473.15,-5.7,3.135,2.196
refine_model252_ZINC14645876_uff_E=399.41,-5.4,7.374,2.196
refine_model252_ZINC14887523_uff_E=269.63,-6.0,2.82,2.196
refine_model252_ZINC95486167_uff_E=250.87,-4.3,6.15,2.196
refine_model252_ZINC00035525_uff_E=518.02,-4.6,5.563,2.197
refine_model252_ZINC05783606_uff_E=353.42,-5.2,3.106,2.197
refine_model252_ZINC15255324_uff_E=415.16,-3.9,4.565,2.197
refine_model252_ZINC39560214_uff_E=1237.35,-5.4,8.16,2.198
refine_model252_ZINC95485998_uff_E=1015.38,-4.0,3.912,2.198
refine_model252_ZINC06922993_uff_E=1015.86,-3.5,6.411,2.199
refine_model252_ZINC14649032_uff_E=219.63,-4.9,3.36,2.199
refine_model252_ZINC95486342_uff_E=403.65,-0.5,6.874,2.199
refine_model252_ZINC00119983_uff_E=215.72,-5.1,7.83,2.2
refine_model252_ZINC14644461_uff_E=313.95,-5.3,3.818,2.2
refine_model252_ZINC14645975_uff_E=385.32,-5.6,2.588,2.2
refine_model252_ZINC95485957_uff_E=372.52,-3.3,4.382,2.2
refine_model252_ZINC95486305_uff_E=994.62,-4.2,3.826,2.2
refine_model252_ZINC03873071_uff_E=138.97,-5.2,3.213,2.201
refine_model252_ZINC05158952_uff_E=333.12,-4.9,7.946,2.201
refine_model252_ZINC28969961_uff_E=500.48,-4.5,3.808,2.201
refine_model252_ZINC95485915_uff_E=296.59,-6.3,7.904,2.202
refine_model252_ZINC95485958_uff_E=507.72,-3.3,8.114,2.202
refine_model252_ZINC95486292_uff_E=648.94,-4.1,6.561,2.202
refine_model252_ZINC00900904_uff_E=624.26,-5.3,3.59,2.203
refine_model252_ZINC95485916_uff_E=279.11,-5.1,3.92,2.203
refine_model252_ZINC95486255_uff_E=573.15,-5.0,2.846,2.203
refine_model252_ZINC14645888_uff_E=408.56,-5.2,7.131,2.204
refine_model252_ZINC32296267_uff_E=270.37,-5.8,6.891,2.204
refine_model252_ZINC95486111_uff_E=930.00,-3.3,4.095,2.205
refine_model252_ZINC95486211_uff_E=588.03,-4.8,3.562,2.205
refine_model252_ZINC28969961_uff_E=500.48,-4.5,7.295,2.206
refine_model252_ZINC44431354_uff_E=757.36,-4.7,3.357,2.206
refine_model252_ZINC85967755_uff_E=385.28,-5.6,7.878,2.206
refine_model252_ZINC95486328_uff_E=637.70,-5.5,8.101,2.206
refine_model252_ZINC14680087_uff_E=99.99,-4.4,3.863,2.207
refine_model252_ZINC00134782_uff_E=532.92,-5.3,7.515,2.208
refine_model252_ZINC95486354_uff_E=666.66,-3.8,4.278,2.208
refine_model252_ZINC34729381_uff_E=385.62,-5.5,3.698,2.209
refine_model252_ZINC95485964_uff_E=486.64,-5.8,8.496,2.209
refine_model252_ZINC15121560_uff_E=471.92,-5.7,3.588,2.211
refine_model252_ZINC26472270_uff_E=806.49,-4.1,8.069,2.211
refine_model252_ZINC95486025_uff_E=855.60,-5.8,2.969,2.211
refine_model252_ZINC95486326_uff_E=568.71,-5.3,8.164,2.211
refine_model252_ZINC95486017_uff_E=527.07,-3.1,7.26,2.213
refine_model252_ZINC02578057_uff_E=444.54,-5.4,3.427,2.214
refine_model252_ZINC02578057_uff_E=444.54,-3.7,8.643,2.214
refine_model252_ZINC14645890_uff_E=423.60,-5.0,3.32,2.214
refine_model252_ZINC95486054_uff_E=346.48,-4.4,4.656,2.214
refine_model252_ZINC00900216_uff_E=456.53,-4.8,5.761,2.216
refine_model252_ZINC95486130_uff_E=422.34,-4.7,3.685,2.216
refine_model252_ZINC00035526_uff_E=610.46,-5.7,4.452,2.217
refine_model252_ZINC13359134_uff_E=555.45,-4.4,7.651,2.217
refine_model252_ZINC95485944_uff_E=1024.07,-5.0,4.218,2.218
refine_model252_ZINC95486034_uff_E=295.96,-5.8,4.293,2.218
refine_model252_ZINC95486057_uff_E=1836.68,-4.7,3.352,2.218
refine_model252_ZINC95486058_uff_E=1846.25,-4.6,6.325,2.218
refine_model252_ZINC95486231_uff_E=1028.54,-3.8,4.699,2.218
refine_model252_ZINC95486307_uff_E=569.00,-4.1,7.35,2.218
refine_model252_ZINC03824868_uff_E=227.90,-5.1,6.53,2.219
refine_model252_ZINC95486104_uff_E=464.93,-5.4,4.716,2.219
refine_model252_ZINC12358789_uff_E=69.95,-4.6,5.459,2.22
refine_model252_ZINC39560214_uff_E=1237.35,-5.1,8.015,2.22
refine_model252_ZINC43606073_uff_E=152.25,-6.0,9.923,2.22
refine_model252_ZINC14644461_uff_E=313.95,-5.3,6.937,2.221
refine_model252_ZINC14645874_uff_E=466.25,-5.1,6.554,2.221
refine_model252_ZINC95486030_uff_E=610.51,-3.5,8.239,2.221
refine_model252_ZINC95485962_uff_E=1036.09,-3.2,7.374,2.222
refine_model252_ZINC14645878_uff_E=533.50,-5.4,6.852,2.223
refine_model252_ZINC00120276_uff_E=133.22,-4.7,4.154,2.224
refine_model252_ZINC14490611_uff_E=389.47,-4.8,2.562,2.224
refine_model252_ZINC95486048_uff_E=263.51,-5.9,8.365,2.224
refine_model252_ZINC95486169_uff_E=407.82,-4.8,2.724,2.224
refine_model252_ZINC95486205_uff_E=452.47,-6.4,7.45,2.224
refine_model252_ZINC95486288_uff_E=532.04,-2.5,4.148,2.224
refine_model252_ZINC01663631_uff_E=338.85,-4.9,7.623,2.225
refine_model252_ZINC95486148_uff_E=161.48,-5.1,4.672,2.225
refine_model252_ZINC13408812_uff_E=527.99,-4.5,4.095,2.226
refine_model252_ZINC95485919_uff_E=276.67,-5.0,7.518,2.226
refine_model252_ZINC95485995_uff_E=749.73,-3.4,4.785,2.226
refine_model252_ZINC95486271_uff_E=429.43,-3.2,5.759,2.226
refine_model252_ZINC00120276_uff_E=133.22,-4.8,4.545,2.227
refine_model252_ZINC00152926_uff_E=103.85,-4.0,3.939,2.227
refine_model252_ZINC15217320_uff_E=527.38,-5.1,3.039,2.227
refine_model252_ZINC95486163_uff_E=532.66,-1.3,6.912,2.227
refine_model252_ZINC95486297_uff_E=255.59,-6.0,7.279,2.227
refine_model252_ZINC05842416_uff_E=217.84,-5.9,8.066,2.228
refine_model252_ZINC95486162_uff_E=539.57,-2.7,7.211,2.228
refine_model252_ZINC95486004_uff_E=451.23,-5.2,8.344,2.229
refine_model252_ZINC95486321_uff_E=557.45,-4.9,3.449,2.229
refine_model252_ZINC95486351_uff_E=263.38,-4.7,3.438,2.229
refine_model252_ZINC01530009_uff_E=368.20,-5.4,9.484,2.231
refine_model252_ZINC03594643_uff_E=1043.76,-5.5,6.278,2.231
refine_model252_ZINC03645832_uff_E=536.64,-4.8,9.037,2.231
refine_model252_ZINC14645888_uff_E=408.56,-5.3,6.842,2.231
refine_model252_ZINC15217320_uff_E=527.38,-3.3,4.269,2.231
refine_model252_ZINC03871989_uff_E=450.61,-6.1,9.188,2.232
refine_model252_ZINC14887523_uff_E=269.63,-5.5,6.26,2.232
refine_model252_ZINC00900117_uff_E=142.76,-6.1,3.555,2.233
refine_model252_ZINC03873071_uff_E=138.97,-5.0,6.05,2.233
refine_model252_ZINC95486094_uff_E=366.82,-4.1,4.251,2.233
refine_model252_ZINC95486099_uff_E=441.74,-4.8,4.351,2.233
refine_model252_ZINC05357841_uff_E=620.81,-5.0,4.129,2.234
refine_model252_ZINC95485951_uff_E=282.73,-4.7,6.523,2.234
refine_model252_ZINC95486115_uff_E=2946.06,9.1,4.363,2.234
refine_model252_ZINC95486318_uff_E=427.39,-5.5,2.682,2.234
refine_model252_ZINC06523722_uff_E=263.04,-4.7,5.501,2.235
refine_model252_ZINC95486048_uff_E=263.51,-6.4,4.426,2.235
refine_model252_ZINC95486285_uff_E=329.75,-4.9,7.193,2.235
refine_model252_ZINC95486026_uff_E=318.82,-5.5,3.878,2.236
refine_model252_ZINC95486029_uff_E=380.44,-4.6,2.549,2.236
refine_model252_ZINC95486154_uff_E=321.40,-4.3,3.847,2.236
refine_model252_ZINC00001969_uff_E=254.97,-4.4,5.283,2.237
refine_model252_ZINC14642669_uff_E=346.74,-4.7,7.205,2.237
refine_model252_ZINC95486265_uff_E=249.15,-5.6,7.279,2.237
refine_model252_ZINC95486355_uff_E=443.69,-2.6,7.404,2.237
refine_model252_ZINC95486361_uff_E=1898.91,-5.4,3.676,2.238
refine_model252_ZINC95486364_uff_E=3439.94,-4.0,5.706,2.238
refine_model252_ZINC14815320_uff_E=213.98,-5.0,3.836,2.239
refine_model252_ZINC19366648_uff_E=261.79,-6.2,7.88,2.239
refine_model252_ZINC95486054_uff_E=346.48,-3.4,4.748,2.239
refine_model252_ZINC05962583_uff_E=1664.11,-5.7,3.403,2.24
refine_model252_ZINC06050191_uff_E=504.84,-6.6,7.46,2.24
refine_model252_ZINC13359041_uff_E=589.27,-4.3,3.326,2.24
refine_model252_ZINC35941652_uff_E=277.38,-6.4,2.692,2.24
refine_model252_ZINC95486097_uff_E=476.86,-4.8,6.08,2.24
refine_model252_ZINC95485950_uff_E=211.64,-5.2,5.922,2.242
refine_model252_ZINC95486213_uff_E=179.06,-4.9,7.591,2.242
refine_model252_ZINC95486065_uff_E=462.52,-4.9,6.106,2.243
refine_model252_ZINC95486203_uff_E=456.69,-5.2,4.031,2.243
refine_model252_ZINC95486227_uff_E=618.45,-5.2,6.959,2.243
refine_model252_ZINC95486361_uff_E=1898.91,-5.0,5.551,2.243
refine_model252_ZINC00900216_uff_E=456.53,-5.2,2.578,2.244
refine_model252_ZINC95485929_uff_E=589.20,-4.7,7.534,2.244
refine_model252_ZINC95486103_uff_E=507.73,-3.5,3.909,2.244
refine_model252_ZINC95486137_uff_E=503.18,-6.6,4.222,2.244
refine_model252_ZINC15118974_uff_E=193.62,-5.3,5.255,2.245
refine_model252_ZINC95485971_uff_E=281.40,-6.6,8.064,2.245
refine_model252_ZINC95486079_uff_E=517.89,-6.7,3.066,2.245
refine_model252_ZINC95486080_uff_E=474.90,-6.0,3.91,2.245
refine_model252_ZINC95486169_uff_E=407.82,-4.4,5.28,2.245
refine_model252_ZINC05765089_uff_E=225.74,-5.3,5.87,2.247
refine_model252_ZINC05495493_uff_E=482.64,-4.8,5.983,2.248
refine_model252_ZINC95486021_uff_E=534.05,-1.7,6.606,2.248
refine_model252_ZINC95486186_uff_E=377.15,-5.9,7.979,2.248
refine_model252_ZINC95485990_uff_E=594.14,-6.4,4.351,2.249
refine_model252_ZINC38658035_uff_E=385.54,-5.3,9.472,2.25
refine_model252_ZINC04654686_uff_E=498.50,-5.7,3.563,2.251
refine_model252_ZINC04824380_uff_E=434.07,-4.2,3.57,2.251
refine_model252_ZINC05765089_uff_E=225.74,-5.1,2.437,2.251
refine_model252_ZINC35941652_uff_E=277.38,-6.7,3.606,2.251
refine_model252_ZINC95486164_uff_E=588.59,-4.8,6.97,2.251
